"StedID","Stedtekst","Vandområde","Dato","Prøvetype","Målested, x-koordinat","Medie","Målested, y-koordinat","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
22000054,"SAVSTRUP Å, BJERREGÅRD","Store Å","14.12.1987 12.00.00 +01:00","Enkeltprøve",482530,"Vandløb",6245719,"Opløst - filtrat fra filtrering","Jern"," =",0.29,"mg/l",9999999,NA,2
13000011,"ODDERBÆK, FARSØ BROEN - LOOP2","Trend/Lerkenfeld åer m.fl.","01.07.1996 12.00.00 +02:00","Enkeltprøve",531769,"Vandløb",6289142,"Total","BI5"," =",1.2,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","24.08.1996 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","pH"," =",8.14,"pH",9999999,NA,2
25000090,"OMME Å, SKOVSENDE","Skjernå","18.01.2000 12.00.00 +01:00","Enkeltprøve",491054,"Vandløb",6188021,"Total","Nitrogen,total N"," =",4.700000223238021,"mg/l",9999999,NA,2
32000019,"SAKSDAL BÆK, N.Ø.FOR OLLERUPGÅRD","Vejle Å","06.07.1998 12.00.00 +02:00","Enkeltprøve",524272,"Vandløb",6176354,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.008,"mg/l",9999999,NA,2
53000030,"FÆSTNINGSKANALEN, ÅKANDEVEJ","Harrestrupå","11.04.2000 12.00.00 +02:00","Enkeltprøve",719084,"Vandløb",6179961,"Ej oplyst","Silicium"," =",0.38,"mg/l",9999999,NA,2
28000001,"BYGHOLM Å, KØRUP BRO","Bygholmå","14.12.1993 12.00.00 +01:00","Enkeltprøve",547224,"Vandløb",6192161,"Ej oplyst","Phosphor, total-P"," =",0.15,"mg/l",9999999,NA,3
5000003,"VOER Å, FÆBROEN","Voerså","09.01.2018 12.00.00 +01:00","Enkeltprøve",586866,"Vandløb",6341490,"Total","Nitrogen,total N"," =",4,"mg/l",9999999,NA,3
14000020,"REFSKÆR BÆK, 50 M NS SIEM SKOVVEJ","Lindenborgå","30.03.2000 12.00.00 +02:00","Enkeltprøve",562318,"Vandløb",6295464,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.05,"mg/l",9999999,NA,2
44000181,"Ladegårds Å, st. 1.00, Ladegårds Å, st. 1.00","Vindingeå","05.02.1986 12.00.00 +01:00","Enkeltprøve",613130,"Vandløb",6131141,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",10.6,"mg/l",9999999,NA,2
22000155,"STORÅ, RINGSTRUP BRO","Store Å","13.02.2025 12.00.00 +01:00","Enkeltprøve",507018,"Vandløb",6224104,"Total","BI5"," =",1,"mg/l",0.5,1.5,2
13000065,"BJØRNSHOLM Å, VITSKØLKLOSTER","Trend/Lerkenfeld åer m.fl.","11.12.2018 12.00.00 +01:00","Enkeltprøve",512906,"Vandløb",6302960,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.044,"mg/l",9999999,NA,3
31000018,"ANSAGER Å, VED FALDHØJE","Vardeå","03.11.1993 12.00.00 +01:00","Enkeltprøve",492709,"Vandløb",6168382,"Total","BI5"," =",2.1,"mg/l",9999999,NA,2
21000110,"SKÆRBÆK, FAVRHOLT","Gudenåen","17.05.2005 12.00.00 +02:00","Enkeltprøve",526287,"Vandløb",6215347,"Ej oplyst","Natrium"," =",14,"mg/l",9999999,NA,3
21002410,"I70216, Ved motorvejsbro, A10, E3","Gudenåen","05.12.1995 12.00.00 +01:00","Puljet prøve / tidsproportional",561130,"Vandløb",6257226,"Total","Suspenderede stoffer"," =",10.7,"mg/l",9999999,NA,2
42000425,"Bolbro Bæk, Ved gennemløb under vej, vest","Vidå","15.11.1985 12.00.00 +01:00","Enkeltprøve",505076,"Vandløb",6100226,"Total","pH"," =",7.6,"pH",9999999,NA,2
50000056,"NIVE  Å, V. JELLEBRO","Mølleå","06.02.2019 12.00.00 +01:00","Enkeltprøve",717757,"Vandløb",6203826,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.03,"mg/l",9999999,NA,3
37000037,"SKALLEBÆK, TILL. T. HADERSLEV DAM","Hoptrupå m.fl.","28.11.2000 12.00.00 +01:00","Enkeltprøve",528396,"Vandløb",6122305,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.08,"mg/l",9999999,NA,2
62000061,"Dræn i LOOP1, Charlottenlund D103","Halstedå","04.05.2015 12.00.00 +02:00","Enkeltprøve",646674,"Vandløb",6083913,"Total","Alkalinitet,total TA"," =",5.7,"mmol/l",9999999,NA,3
5000078,"Skovmøllebæk, ns ejendom v. Dannerhøjvej 2","Voerså","04.12.2018 12.00.00 +01:00","Enkeltprøve",574580,"Vandløb",6344558,"Total","Glødetab,susp.stof"," =",1.3,"mg/l",9999999,NA,3
47000031,"HUNDSTRUP Å, 3.10","Hundstrup Å m.fl.","08.01.2003 12.00.00 +01:00","Enkeltprøve",589085,"Vandløb",6104139,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",5.4,"mg/l",9999999,NA,2
37000242,"Gammelby Bæk - tilløb til Sill, Fjelstruprødvej","Hoptrupå m.fl.","16.12.2002 12.00.00 +01:00","Enkeltprøve",534491,"Vandløb",6130869,"Total","Phosphor, total-P"," =",0.048,"mg/l",9999999,NA,2
47000036,"VEJSTRUP Å, 1.80","Hundstrup Å m.fl.","19.08.2002 12.00.00 +02:00","Enkeltprøve",610380,"Vandløb",6106407,"Total","Suspenderede stoffer"," =",3.2,"mg/l",9999999,NA,3
18000458,"Dræn til Fussing Sø, Vest for Groveled Hus","Skalså","29.11.1995 12.00.00 +01:00","Enkeltprøve",552721,"Vandløb",6259734,"Ej oplyst","Phosphor, total-P"," =",0.029,"mg/l",9999999,NA,2
25000078,"OMME Å, SØNDERSKOV BRO","Skjernå","14.02.2002 12.00.00 +01:00","Enkeltprøve",474375,"Vandløb",6197748,"Total","Glødetab,susp.stof"," =",1.5,"mg/l",9999999,NA,3
27001075,"Dræn 4 - Tolstrup Enge, Ved Kirke, Vest","Giber/Odder åer m.fl.","26.03.2020 12.00.00 +01:00","Enkeltprøve",554347,"Vandløb",6198729,"Total","Suspenderede stoffer"," =",200,"mg/l",9999999,NA,3
21000062,"SALTEN Å, SALTENBRO","Gudenåen","30.03.2017 12.00.00 +02:00","Enkeltprøve",536142,"Vandløb",6213204,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.022,"mg/l",9999999,NA,3
47000040,"LILLEBÆK, DRÆN 1 - LOOP4","Hundstrup Å m.fl.","13.01.1993 12.00.00 +01:00","Enkeltprøve",610252,"Vandløb",6110063,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.015,"mg/l",9999999,NA,2
65000001,"HOVEDKANAL, 39, KRAMNITZE PUMPESTATION","Kystområde ved Femer Bælt","02.07.2013 12.00.00 +02:00","Enkeltprøve",644945,"Vandløb",6065053,"Total","Suspenderede stoffer"," =",2.9,"mg/l",9999999,NA,3
31000653,"Hornekær-Kirkevad-Gunderup Bæk, Gunderup Bro","Vardeå","21.10.1997 12.00.00 +02:00","Enkeltprøve",469519,"Vandløb",6176247,"Opløst - filtrat fra filtrering","Jern ferro"," =",0.54,"mg/l",9999999,NA,2
13000013,"HOVEDDRÆN ODDERBÆK  - LOOP2","Trend/Lerkenfeld åer m.fl.","01.09.1992 12.00.00 +02:00","Enkeltprøve",533119,"Vandløb",6290918,"Total","Alkalinitet,total TA"," =",2.86,"mmol/l",9999999,NA,2
2000006,"SÆBY Å, HUMMELBRO","Sæbyå","21.11.2022 12.00.00 +01:00","Enkeltprøve",589550,"Vandløb",6356053,"Total","Nitrogen,total N"," =",3.1,"mg/l",0.02,NA,3
45000090,"RISLEBÆK, SOLLERUP","Odense Å m.fl.","28.04.2014 12.00.00 +02:00","Enkeltprøve",582272,"Vandløb",6111970,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.012,"mg/l",9999999,NA,3
62000014,"HØJVADS RENDE, LILLE ROSNING","Halstedå","12.03.2018 12.00.00 +01:00","Enkeltprøve",646689,"Vandløb",6082394,"Total","Suspenderede stoffer"," =",45,"mg/l",9999999,NA,3
35000010,"SNEUM Å, V. NØRÅ BRO","Sneumå","20.02.2007 12.00.00 +01:00","Enkeltprøve",480796,"Vandløb",6150065,"Total","Glødetab,susp.stof"," =",4.5,"mg/l",9999999,NA,3
66000069,"Præstemose, Degnegård, Tilløb til Præstemose ved Degn","Nordvest Bornholm","02.04.2002 12.00.00 +02:00","Enkeltprøve",869208,"Vandløb",6130268,"Total","Nitrit+nitrat-N"," =",5.01,"mg/l",9999999,NA,2
57000379,"JYDEBÆK, PRÆSTEBRO","Suså","11.06.1985 12.00.00 +02:00","Enkeltprøve",680198,"Vandløb",6126646,"Total","pH"," =",7.88,"pH",9999999,NA,2
41000126,"ALFSBÆK, TILLØB TIL GRÅSTEN SLOTSSØ","Flere små vandløb til østk","19.03.1997 12.00.00 +01:00","Enkeltprøve",537641,"Vandløb",6086579,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.12,"mg/l",9999999,NA,2
21000526,"EGHOLMSGRØFTEN, VED SØLUND","Gudenåen","21.03.1995 12.00.00 +01:00","Enkeltprøve",557397,"Vandløb",6209809,"Ej oplyst","Phosphor, total-P"," =",0.162,"mg/l",9999999,NA,2
53000028,"DAMHUSÅEN, LANDLYSTVEJ","Harrestrupå","17.05.2021 12.00.00 +02:00","Enkeltprøve",718747,"Vandløb",6173759,"Total","Nitrogen,total N"," =",1.4,"mg/l",0.02,NA,3
57000052,"FLADSÅ, JØRGENSMINDE","Suså","05.11.2003 12.00.00 +01:00","Enkeltprøve",683979,"Vandløb",6119404,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.079,"mg/l",9999999,NA,3
49000058,"PØLE Å, NEDSTRØMS PIBEMØLLE","Poel Å","12.04.1989 12.00.00 +02:00","Enkeltprøve",701105,"Vandløb",6209809,"Ej oplyst","Calcium"," =",109,"mg/l",9999999,NA,2
47000033,"LILLEBÆK, FREDSKOVVEJ","Hundstrup Å m.fl.","16.11.2005 12.00.00 +01:00","Enkeltprøve",612863,"Vandløb",6109465,"Total","Phosphor, total-P"," =",0.14,"mg/l",9999999,NA,3
32000001,"VEJLE Å, HARALDSKÆR","Vejle Å","10.10.2006 12.00.00 +02:00","Enkeltprøve",527546,"Vandløb",6172937,"Total","Nitrogen,total N"," =",2.9,"mg/l",9999999,NA,3
49000059,"RAMLØSE Å, OLDTIDSVEJ","Poel Å","10.05.1994 12.00.00 +02:00","Enkeltprøve",694206,"Vandløb",6214368,"Total","BOD ufortyndet"," =",2.2,"mg/l",9999999,NA,2
37000248,"Hoptrup å, Vilstrup Ve, Slivsø","Hoptrupå m.fl.","19.02.2003 12.00.00 +01:00","Enkeltprøve",531392,"Vandløb",6113590,"Total","pH"," =",7.8,"pH",9999999,NA,2
16000413,"Fleng Bæk, os Borbjerg Møllesø","Hellegård/Vium Mølle åer","11.05.1999 12.00.00 +02:00","Enkeltprøve",484930,"Vandløb",6251857,"Ej oplyst","Nitrogen,total N"," =",9.2,"mg/l",9999999,NA,2
62000064,"Dræn i LOOP1, Skelstofte D106","Halstedå","06.03.2001 12.00.00 +01:00","Puljet prøve / tidsproportional",646225,"Vandløb",6083085,"Total","Suspenderede stoffer"," =",1.6,"mg/l",9999999,NA,2
25000018,"SKJERN Å, TYKSKOV","Skjernå","08.07.1987 12.00.00 +02:00","Enkeltprøve",514576,"Vandløb",6201157,"Opløst - filtrat fra filtrering","Ammonium-N"," =",0.05,"mg/l",9999999,NA,2
57000047,"RINGSTED Å, VRANGSTRUP","Suså","02.01.1997 12.00.00 +01:00","Enkeltprøve",672554,"Vandløb",6143155,"Total","BOD ufortyndet"," =",1.79,"mg/l",9999999,NA,2
25000559,"NEDER SØ, KILDER, NE1","Skjernå","27.09.2001 12.00.00 +02:00","Enkeltprøve",520960,"Vandløb",6198330,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.52,"mg/l",9999999,NA,2
38000157,"Gabøl bæk, rørudløb fra okkeranlæg","Ribeå","12.03.2001 12.00.00 +01:00","Enkeltprøve",507235,"Vandløb",6121572,"Total","Alkalinitet,total TA"," =",2.65,"mmol/l",9999999,NA,2
49000053,"ARRENAKKE Å, PUMPESTATION","Poel Å","09.01.1979 12.00.00 +01:00","Enkeltprøve",687613,"Vandløb",6207227,"Total","Phosphor, total-P"," =",1.5,"mg/l",9999999,NA,2
62000059,"Dræn i LOOP1, Vester Kongsted D101","Halstedå","26.01.1993 12.00.00 +01:00","Enkeltprøve",648319,"Vandløb",6085174,"Total","Kalium"," =",1.02,"mg/l",9999999,NA,2
42000022,"BJERNDRUP MØLLEÅ, AFLØB C2","Vidå","14.09.1989 12.00.00 +02:00","Enkeltprøve",528076,"Vandløb",6087965,"Total","Calcium"," =",54,"mg/l",9999999,NA,2
21000529,"FUNDER Å, FUNDERHOLME","Gudenåen","15.03.2005 12.00.00 +01:00","Enkeltprøve",531556,"Vandløb",6222915,"Total","Glødetab,susp.stof"," =",4,"mg/l",9999999,NA,2
24000061,"FELDBÆK, SØ FOR FELDBÆKGÅRD","Grenå m.fl.","17.07.1997 12.00.00 +02:00","Enkeltprøve",596179,"Vandløb",6240380,"Ej oplyst","BI5"," =",0.9,"mg/l",9999999,NA,3
21000700,"VRADS DAMBRUG KILDER, KILDE VED VRADS DAMBRUG","Gudenåen","29.06.2000 12.00.00 +02:00","Enkeltprøve",529300,"Vandløb",6211069,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.9,"mg/l",9999999,NA,2
45000004,"ODENSE Å, NØRRE BROBY (ST 35.80)","Odense Å m.fl.","01.06.1989 12.00.00 +02:00","Enkeltprøve",578113,"Vandløb",6123987,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.17,"mg/l",9999999,NA,3
53000030,"FÆSTNINGSKANALEN, ÅKANDEVEJ","Harrestrupå","16.08.2005 12.00.00 +02:00","Enkeltprøve",719084,"Vandløb",6179961,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.075,"mg/l",9999999,NA,3
57000050,"SUSÅ, NÆSBY BRO","Suså","01.04.1986 12.00.00 +02:00","Enkeltprøve",667753,"Vandløb",6141009,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",8.9,"mg/l",9999999,NA,3
21000873,"HOLMSBÆK, OPST. HOLMSBÆK","Gudenåen","14.01.2020 12.00.00 +01:00","Enkeltprøve",550270,"Vandløb",6218496,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.1,"mg/l",9999999,NA,3
25000483,"TARM MØLLEBÆK, Kyvling Bro","Skjernå","15.11.2021 12.00.00 +01:00","Enkeltprøve",468562,"Vandløb",6195382,"Total","Jern"," =",1.5,"mg/l",0.02,NA,3
22000401,"Savstrup Å, v/Hesselå","Store Å","09.02.1995 12.00.00 +01:00","Enkeltprøve",488764,"Vandløb",6246805,"Total","pH"," =",6.65,"pH",9999999,NA,2
22000412,"Lydersgård Husgrøft, Syd for Frøsang","Store Å","17.03.2003 12.00.00 +01:00","Enkeltprøve",451972,"Vandløb",6235525,"Ej oplyst","Jern"," =",0.96,"mg/l",9999999,NA,2
18000077,"SKALS Å, LØVEL BRO","Skalså","10.04.2012 12.00.00 +02:00","Enkeltprøve",530267,"Vandløb",6269985,"Total","Glødetab,susp.stof"," =",3.5,"mg/l",9999999,NA,3
57000053,"FLADSÅ, RETTESTRUP","Suså","22.12.2016 12.00.00 +01:00","Enkeltprøve",676661,"Vandløb",6118828,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",4.3,"mg/l",9999999,NA,3
26000111,"VITVED BÆK, NEDSTRØMS FOLMERBRO","Århuså","14.11.1984 12.00.00 +01:00","Enkeltprøve",565736,"Vandløb",6211603,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.333,"mg/l",9999999,NA,2
45000041,"LANGESØ, TILLØB 1, Traveskov afløb, Dyrehavelund","Odense Å m.fl.","13.11.1996 12.00.00 +01:00","Enkeltprøve",574924,"Vandløb",6143949,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",15.2,"mg/l",9999999,NA,3
21000671,"LILLEBÆK, TILLØB SILLERUP, LILLEBÆK, TILLØB SILLERUP","Gudenåen","22.05.1990 12.00.00 +02:00","Puljet prøve / tidsproportional",527438,"Vandløb",6212993,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.95,"mg/l",9999999,NA,2
58000047,"KØGE Å, V. LELLINGE DAMBRUG","Køgeå","14.01.2015 12.00.00 +01:00","Enkeltprøve",696054,"Vandløb",6151362,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",5.46,"mg/l",9999999,NA,3
36000061,"KONGE Å, SKODBORGHUS BRO","Kongeåen","07.11.2018 12.00.00 +01:00","Enkeltprøve",508622,"Vandløb",6144121,"Total","Nitrogen,total N"," =",3.2,"mg/l",9999999,NA,3
44000021,"VINDINGE Å, NS ULLERSLEV RENS. (9.90)","Vindingeå","06.07.1992 12.00.00 +02:00","Enkeltprøve",605957,"Vandløb",6134734,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.51,"mg/l",9999999,NA,3
16000053,"HELLEGÅRD Å, TINDSKOV BRO","Hellegård/Vium Mølle åer","28.01.2022 12.00.00 +01:00","Enkeltprøve",484164,"Vandløb",6256116,"Total","Nitrogen,total N"," =",3.8,"mg/l",0.02,NA,3
45000174,"ODENSE Å, N.S. VIBÆKRENDEN","Odense Å m.fl.","12.09.2006 12.00.00 +02:00","Enkeltprøve",582012,"Vandløb",6131262,"Opløst - filtrat fra filtrering","Chlorid"," =",56.1,"mg/l",9999999,NA,3
62000011,"HALSTED Å, PUMPESTATION INDV.","Halstedå","08.10.2018 12.00.00 +02:00","Enkeltprøve",638624,"Vandløb",6076663,"Total","Alkalinitet,total TA"," =",3.4,"mmol/l",9999999,NA,3
13000009,"FALDBÆK, V. VILLESTED-OVERLADE","Trend/Lerkenfeld åer m.fl.","09.01.1992 12.00.00 +01:00","Enkeltprøve",518519,"Vandløb",6305182,"Total","Alkalinitet,total TA"," =",2.33,"mmol/l",9999999,NA,2
22000047,"HESTBÆK, HESTBÆK BRO","Store Å","26.10.1989 12.00.00 +01:00","Enkeltprøve",461697,"Vandløb",6259026,"Total","Alkalinitet,total TA"," =",0.55,"mmol/l",9999999,NA,2
26000096,"LYNGBYGÅRDS Å, A 15","Århuså","16.02.2017 12.00.00 +01:00","Enkeltprøve",564261,"Vandløb",6223517,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.013,"mg/l",9999999,NA,3
21000752,"HORNDRUP BÆK, SORTHOLMVEJ    - LOOP 3","Gudenåen","20.02.1992 12.00.00 +01:00","Enkeltprøve",553196,"Vandløb",6206640,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.024,"mg/l",9999999,NA,2
61000094,"TINGSTED Å,4F, SØNDER KOHAVE","Tingstedå","13.05.2019 12.00.00 +02:00","Enkeltprøve",686229,"Vandløb",6072819,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.043,"mg/l",9999999,NA,3
62000014,"HØJVADS RENDE, LILLE ROSNING","Halstedå","01.06.2004 12.00.00 +02:00","Puljet prøve / tidsproportional",646689,"Vandløb",6082394,"Total","Phosphor, total-P"," =",0.091,"mg/l",9999999,NA,3
42000443,"Ellehusgrøft, Emmerske, Arnå Solvig","Vidå","22.04.2002 12.00.00 +02:00","Enkeltprøve",497624,"Vandløb",6092383,"Total","pH"," =",7.7,"pH",9999999,NA,2
59000009,"TRYGGEVÆLDE Å, ØSTER BRO","Stevnså","08.02.1995 12.00.00 +01:00","Enkeltprøve",699008,"Vandløb",6137384,"Total","BOD ufortyndet","<",1,"mg/l",9999999,NA,2
36000012,"GAMST MØLLEBÆK, VED STYRT","Kongeåen","21.02.2005 12.00.00 +01:00","Enkeltprøve",512920,"Vandløb",6148582,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.03200000151991844,"mg/l",9999999,NA,3
11000118,"Hvidbjerg Å, 200 M Efter Afløb Fra Ove Sø","Hvidbjergå m.fl.","17.04.2020 12.00.00 +02:00","Enkeltprøve",464118,"Vandløb",6301260,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.002,"mg/l",9999999,NA,3
45000002,"ODENSE Å, NS EJBY SLUSE (9.45)","Odense Å m.fl.","07.10.2005 12.00.00 +02:00","Puljet prøve / tidsproportional",589919,"Vandløb",6140164,"Total","Suspenderede stoffer"," =",1,"mg/l",9999999,NA,2
22001542,"Vegen Å, NS. Munkbrovej","Store Å","11.02.2019 12.00.00 +01:00","Enkeltprøve",477647,"Vandløb",6242063,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.11,"mg/l",9999999,NA,3
21000467,"GUDENÅ, MOTORSVEJBRO A10","Gudenåen","10.12.1997 12.00.00 +01:00","Enkeltprøve",561130,"Vandløb",6257226,"Ej oplyst","Phosphor, total-P"," =",0.11,"mg/l",9999999,NA,3
21000752,"HORNDRUP BÆK, SORTHOLMVEJ    - LOOP 3","Gudenåen","08.07.2015 12.00.00 +02:00","Puljet prøve / tidsproportional",553244,"Vandløb",6206689,"Total","Glødetab,susp.stof"," =",2.9,"mg/l",9999999,NA,3
51000040,"SØRENDE, NØ F. ENKESÆDET","Bregninge/Tuse Å m.fl.","03.11.1997 12.00.00 +01:00","Enkeltprøve",666494,"Vandløb",6196024,"Total","Nitrogen,total N"," =",4.31,"mg/l",9999999,NA,2
57000178,"T.T. TYSTRUP SØ, DYREHAVE","Suså","18.09.2020 12.00.00 +02:00","Enkeltprøve",664823,"Vandløb",6134870,"Total","Phosphor, total-P"," =",0.029,"mg/l",9999999,NA,3
21000084,"GUDENÅ, TVILUMBRO","Gudenåen","31.10.2017 12.00.00 +01:00","Enkeltprøve",541554,"Vandløb",6233023,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.82,"mg/l",9999999,NA,3
37000038,"TAPS Å, VED RENSNINGSANLÆG","Hoptrupå m.fl.","05.04.1993 12.00.00 +02:00","Enkeltprøve",531532.3303914479,"Vandløb",6134155.275775601,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.031,"mg/l",9999999,NA,3
45000004,"ODENSE Å, NØRRE BROBY (ST 35.80)","Odense Å m.fl.","18.04.1994 12.00.00 +02:00","Enkeltprøve",578113,"Vandløb",6123987,"Total","Phosphor, total-P"," =",0.129,"mg/l",9999999,NA,3
4000005,"LIVER Å, RØDE BRO","Liverå m.fl.","05.11.1996 12.00.00 +01:00","Enkeltprøve",553818,"Vandløb",6375172,"Total","BI5"," =",1.9,"mg/l",9999999,NA,3
21000465,"GUDENÅ, VED RINGVEJSBRO","Gudenåen","13.04.1988 12.00.00 +02:00","Enkeltprøve",537282,"Vandløb",6225607,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.003,"mg/l",9999999,NA,2
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","14.09.1987 12.00.00 +02:00","Enkeltprøve",584157,"Vandløb",6132337,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.39,"mg/l",9999999,NA,2
9000293,"Vestervig Å, Oksenbøl","Tranumå m.fl.","06.02.2020 12.00.00 +01:00","Enkeltprøve",457425,"Vandløb",6292075,"Total","Suspenderede stoffer"," =",46,"mg/l",9999999,NA,3
26000193,"VOLDBÆK, VOLDBÆK HUSE","Århuså","28.06.1999 12.00.00 +02:00","Puljet prøve / tidsproportional",567689,"Vandløb",6223233,"Total","Suspenderede stoffer"," =",14,"mg/l",9999999,NA,2
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","08.04.1987 12.00.00 +02:00","Enkeltprøve",584157,"Vandløb",6132337,"Total","Phosphor, total-P"," =",0.28,"mg/l",9999999,NA,2
21000788,"MOSTGÅRD BÆK, PEDERSDAL DAMB.","Gudenåen","17.08.1987 12.00.00 +02:00","Enkeltprøve",521818,"Vandløb",6247468,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.13000000617466867,"mg/l",9999999,NA,2
52000033,"MADEMOSE Å, S FOR TØRSLEV","Havelseå","17.04.2012 12.00.00 +02:00","Enkeltprøve",689889,"Vandløb",6187970,"Total","Suspenderede stoffer"," =",5.9,"mg/l",9999999,NA,3
49000054,"ARRESØ KANAL, ARRESØDAL SLUSE","Poel Å","15.11.2017 12.00.00 +01:00","Enkeltprøve",689172,"Vandløb",6207567,"Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.001,"mg/l",9999999,NA,3
11000272,"Istrup Bæk, Istrup","Hvidbjergå m.fl.","17.07.2023 12.00.00 +02:00","Enkeltprøve",462097,"Vandløb",6304747,"Total","Nitrogen,total N"," =",0.81,"mg/l",0.02,NA,2
52000025,"GRÆSE Å, V. HØRUP, LINDEBJERG","Havelseå","09.01.2023 12.00.00 +01:00","Enkeltprøve",695430,"Vandløb",6193610,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.4,"mg/l",0.005,NA,2
20000306,"Forb.løb - Helle Sø og Flynder, Forb.løb - Helle Sø og Flynder","Skive/Karup Å","22.10.2002 12.00.00 +02:00","Enkeltprøve",493233,"Vandløb",6258053,"Total","pH"," =",8.3,"pH",9999999,NA,2
38000020,"BLÅ Å (LILLEÅ), T.T. JELS OVERSØ","Ribeå","11.03.1992 12.00.00 +01:00","Enkeltprøve",515936,"Vandløb",6137124,"Opløst - filtrat fra filtrering","Nitrat-N"," =",8.6,"mg/l",9999999,NA,3
21006519,"Vissing Enge, Indløbsbrønd Øst","Gudenåen","27.04.2017 12.00.00 +02:00","Enkeltprøve",562645,"Vandløb",6245441,"Total","Phosphor, total-P"," =",0.111216275993995,"mg/l",9999999,NA,3
53000095,"ST. VEJLE Å, Os Kildeplads, ns Spang","Harrestrupå","12.03.2002 12.00.00 +01:00","Enkeltprøve",709452,"Vandløb",6172338,"Total","Phosphor, total-P"," =",0.067,"mg/l",9999999,NA,2
21000786,"HAURBÆK, 250 M OS. SØEN","Gudenåen","06.07.1999 12.00.00 +02:00","Enkeltprøve",529519,"Vandløb",6234685,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.100000147242099,"mg/l",9999999,NA,3
57000044,"HULEBÆK, HULEBÆKSHUS","Suså","05.05.1997 12.00.00 +02:00","Enkeltprøve",665255,"Vandløb",6134045,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.192,"mg/l",9999999,NA,3
31000023,"HOLME Å, VED HOSTRUP","Vardeå","18.02.1999 12.00.00 +01:00","Enkeltprøve",481885,"Vandløb",6168781,"Total","BI5"," =",1.2,"mg/l",9999999,NA,2
25001163,"Ganer Å, Tilløb til Hestholm Sø","Skjernå","08.11.2001 12.00.00 +01:00","Puljet prøve / tidsproportional",467571,"Vandløb",6197278,"Ej oplyst","Jern"," =",2.9,"mg/l",9999999,NA,2
35000011,"SMØRPØT BÆK, V. A11","Sneumå","23.11.2006 12.00.00 +01:00","Enkeltprøve",475768,"Vandløb",6150319,"Total","Glødetab,susp.stof"," =",9.8,"mg/l",9999999,NA,1
42000390,"Søderup å, Syd for bro ved vejen fra Tønd","Vidå","25.01.2007 12.00.00 +01:00","Enkeltprøve",510919,"Vandløb",6093039,"Opløst - filtrat fra filtrering","Jern"," =",0.39,"mg/l",9999999,NA,2
